PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-1.1056144689861,-10.3196568439777,-2.0938923136796,2.85455974966879,-0.282160259349409,4.64858960562897,-3.51969837943417,0.486903710000409,-3.65120751991174,1.22434359342282,2.48321603473424,0.696189913138112,3.35271196243228,5.68549995037938,0.336024745051983,-0.320415073273834,-2.38298270881589,2.88733171532264,-1.09302340143825,1.82802780869796
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.331188847223748,-5.05136986073879,-2.73726243142467,-4.46790522612197,5.52713141613485,-5.08171353297476,-5.99054829940466,10.746673201935,-0.58816028057777,-2.50439679971799,1.53599807013418,3.3755942152081,-1.88269246202818,-0.0429104236110511,-0.632211838040922,-4.24179415955769,0.167670582486609,-2.73000726782833,-2.29128963526977,-0.570009670603364
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.3362551785762,-13.7536646705013,0.329049678766503,-11.6592724481545,-0.280817216563502,-2.93001145494955,0.156433082798942,0.0195661337783678,-0.312319649996959,-1.34421352872836,3.93124694722827,0.0468487283882579,-1.88798990532883,-0.922265406826705,1.61848232971152,-0.601054111331288,-1.74282068297099,-3.59386453711753,-1.52164266520743,0.957627024618739
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.4365498113334,-20.786744378066,-3.63037183906454,-16.4093372306052,-4.45193780942788,-1.20694237391335,3.2525643489536,-4.7201961563525,-3.1188912247745,-0.429846644329393,4.97269277200988,-1.09301051000846,-5.55297777303028,-0.403198792895141,-9.02240942642858,0.666776955060924,0.596653844010811,-0.526703695459535,4.76105433699099,0.146424804573195
6.0202878048018,-12.4955416516819,-2.4562104853184,-3.47390988080468,-0.475240837871413,-0.421795336000476,-4.35225576824921,0.626474236517946,-1.71362142531997,2.4864260464946,1.63332542944816,-4.14253857010636,1.3963630086704,-0.623812480261531,1.94392572689575,6.09130419699851,-3.23609001543077,0.266250262559052,-4.52401462785861,-1.89122071547968
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.5332543247704,-30.426260100195,-15.3297134616654,-24.6400239835712,0.321408608841177,2.86421486330215,0.782202416549667,2.65931302757392,2.80630069612914,1.18715385812208,-6.36988829112661,0.368734176999249,3.8690482775825,0.0157994065783412,5.07057280523933,-1.34583071801417,1.8335003493847,2.01336911829791,-0.378747437190283,0.226500920027419
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
